IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP12;IP_PROP13;IP_PROP14;IP_PROP15;IP_PROP46;IP_PROP16;IP_PROP17;IP_PROP18;IP_PROP19;IP_PROP20;IP_PROP21;IP_PROP22;IP_PROP23;IP_PROP24;IP_PROP25;IP_PROP26;IP_PROP27;IP_PROP28;IP_PROP29;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
270;Пояс для чулок H4 BLACK;;;;;;;;;;;;;;/upload/iblock/00c/00c437562706a986e3c0f812985bc2a1.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Пояса для чулок;0;0;0;0;0;;;600.00;RUB
271;Подвязка на ногу H11 BLACK;;;;;;;;;;;;;;/upload/iblock/6e2/6e232fd378efba65a628766ed86f5a84.jpg;;;;;;;;;500.00;500.00;Аксессуары;Чулки;;0;0;0;0;0;;;500.00;RUB
272;Трусики P1 BLACK;;;;;;;;;;;;;;/upload/iblock/e87/e878f29833737cde435e9ef6e83f2b17.jpg;;;;33;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
273;Трусики P2 BLACK;;;;;;;;;;;;;;/upload/iblock/965/9653fe262968bf13c4a28aeeba04b564.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
274;Трусики P3 WHITE;;;;;;;;;;;;;;/upload/iblock/e97/e97609112176fcc5dc37bd9b757a2b4a.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
275;Трусики P4 BLACK;;;;;;;;;;;;;;/upload/iblock/442/44289f7d351db2616a51a0d8b229b1f8.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
276;Трусики P5 BLACK;;;;;;;;;;;;;;/upload/iblock/4ba/4ba75d2db9ee06e74060be88babe13b9.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
277;Трусики P6 VIOLET;;;;;;;;;;;;;;/upload/iblock/a97/a973e2bc44a87d0100b042a3f6d90ea0.jpg;;;;;;;;;500.00;500.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;500.00;RUB
278;Трусики P7 BLACK;;;;;;;;;;;;;;/upload/iblock/3df/3df7c1337e3fd0a3f08e54b2b80c9837.jpg;;;;;;;;;600.00;600.00;Аксессуары;Чулки;Трусики;0;0;0;0;0;;;600.00;RUB
279;Ожерелье NK1;;;;;;;;;;;;;;/upload/iblock/083/083f306fc58430aac298cf4da9535e94.jpg;;;;;;;;;390.00;390.00;Аксессуары;Украшения;Ожерелья;0;0;0;0;0;;;390.00;RUB
